EmployeeID,Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,LeaveOrNot
3610,Bachelors,2013,Bangalore,3,38,Male,No,5,0
3611,Bachelors,2015,Pune,2,39,Female,Yes,1,1
3612,Bachelors,2014,Pune,3,31,Male,No,3,0
3613,Bachelors,2015,New Delhi,3,40,Male,No,3,1
3614,Bachelors,2013,Bangalore,3,39,Male,No,0,0
3615,Bachelors,2015,Bangalore,3,32,Female,No,4,0
3616,Bachelors,2014,Bangalore,3,34,Male,No,1,0
3617,Masters,2015,New Delhi,3,38,Male,No,1,0
3618,Bachelors,2014,Bangalore,1,39,Male,No,2,0
3619,Bachelors,2014,Bangalore,3,39,Male,No,5,0
3620,Bachelors,2016,Bangalore,3,33,Male,No,1,0
3621,Bachelors,2018,Pune,2,34,Female,No,4,1
3622,Bachelors,2017,Pune,3,38,Male,Yes,1,0
3623,Masters,2017,New Delhi,2,33,Male,No,2,0
3624,Bachelors,2014,Bangalore,3,41,Male,No,5,0
3625,Masters,2017,Pune,1,39,Male,No,0,0
3626,Masters,2013,Pune,3,39,Male,No,2,0
3627,Bachelors,2014,Bangalore,3,41,Male,No,5,0
3628,Bachelors,2012,Bangalore,3,40,Male,No,4,0
3629,Bachelors,2014,Bangalore,3,36,Male,No,0,0
3630,Bachelors,2015,Bangalore,3,34,Male,No,0,0
3631,Bachelors,2013,Bangalore,3,32,Male,No,5,1
3632,Bachelors,2015,Bangalore,3,31,Male,No,4,0
3633,Bachelors,2012,Bangalore,3,36,Male,Yes,0,0
3634,Masters,2017,Pune,2,35,Male,No,1,1
3635,Bachelors,2017,Bangalore,3,32,Male,No,2,0
3636,Bachelors,2017,Pune,3,33,Male,Yes,5,0
3637,Bachelors,2016,Bangalore,3,34,Male,No,2,0
3638,Bachelors,2017,Bangalore,3,39,Male,No,3,0
3639,Bachelors,2018,Bangalore,3,38,Male,No,0,1
3640,Bachelors,2012,Pune,2,35,Female,No,1,1
3641,Bachelors,2015,Pune,2,40,Female,Yes,5,1
3642,Bachelors,2017,Pune,3,41,Male,No,3,0
3643,Bachelors,2016,Bangalore,1,33,Female,Yes,3,0
3644,Masters,2017,New Delhi,1,40,Male,No,0,0
3645,Bachelors,2018,Bangalore,3,33,Female,No,3,1
3646,Bachelors,2015,Bangalore,3,38,Male,No,1,1
3647,Masters,2017,Bangalore,2,32,Male,No,2,0
3648,Bachelors,2014,Pune,3,32,Male,Yes,2,0
3649,Bachelors,2015,New Delhi,3,32,Female,No,2,0
3650,Bachelors,2016,Pune,2,37,Female,No,2,1
3651,Bachelors,2015,Bangalore,3,40,Male,No,5,0
3652,Bachelors,2016,Bangalore,3,38,Male,No,1,0
3653,PHD,2018,New Delhi,3,33,Female,No,4,1
3654,Masters,2017,New Delhi,2,40,Male,No,4,0
3655,Masters,2017,New Delhi,2,35,Male,No,2,0
3656,Bachelors,2016,Bangalore,3,33,Male,No,3,0
3657,Bachelors,2017,Bangalore,3,37,Male,No,4,0
3658,Bachelors,2013,Bangalore,3,38,Male,No,0,0
3659,Bachelors,2018,Bangalore,3,32,Male,No,2,1
3660,Bachelors,2017,Bangalore,3,40,Female,No,2,0
3661,Bachelors,2015,New Delhi,3,33,Female,No,2,0
3662,Bachelors,2016,Bangalore,3,38,Male,No,2,1
3663,Bachelors,2013,Bangalore,3,34,Male,No,5,0
3664,Bachelors,2017,New Delhi,3,38,Female,No,4,0
3665,Bachelors,2018,Pune,2,31,Female,No,3,1
3666,Bachelors,2014,Pune,3,32,Female,No,4,0
3667,Bachelors,2013,Bangalore,3,35,Male,Yes,1,0
3668,Bachelors,2014,Bangalore,3,35,Male,No,0,1
3669,Bachelors,2012,Bangalore,3,33,Female,No,4,0
3670,Bachelors,2012,New Delhi,3,41,Female,No,0,0
3671,Bachelors,2015,Pune,1,31,Female,No,3,1
3672,Bachelors,2016,Bangalore,3,34,Male,No,3,0
3673,Masters,2017,New Delhi,2,40,Female,No,2,0
3674,Masters,2016,Bangalore,3,32,Male,No,1,1
3675,Bachelors,2012,Bangalore,3,36,Male,No,5,0
3676,Bachelors,2014,Pune,2,40,Female,No,3,1
3677,Bachelors,2012,Pune,3,31,Male,No,3,0
3678,Bachelors,2014,Bangalore,1,34,Female,No,5,0
3679,Masters,2013,New Delhi,3,41,Female,Yes,2,1
3680,Masters,2017,New Delhi,2,32,Male,No,2,0
3681,Bachelors,2016,Bangalore,3,41,Male,No,2,0
3682,Masters,2014,New Delhi,3,33,Male,No,3,0
3683,Bachelors,2013,Bangalore,3,33,Female,No,0,1
3684,Bachelors,2013,Pune,3,39,Female,No,2,0
3685,Masters,2018,Pune,3,40,Male,No,2,1
3686,Bachelors,2017,New Delhi,3,34,Male,No,3,0
3687,Bachelors,2016,Pune,3,41,Male,Yes,5,0
3688,Bachelors,2015,Pune,3,37,Male,No,5,1
3689,Masters,2017,Bangalore,3,32,Female,No,4,1
3690,Bachelors,2017,Bangalore,3,41,Male,No,3,0
3691,Bachelors,2018,Bangalore,3,34,Female,Yes,2,1
3692,Masters,2017,Bangalore,3,38,Male,No,5,1
3693,Bachelors,2017,Bangalore,3,40,Female,No,3,0
3694,Masters,2017,Pune,3,35,Male,No,2,0
3695,Bachelors,2015,Pune,3,31,Male,No,1,0
3696,Bachelors,2016,Pune,3,39,Male,No,4,0
3697,Bachelors,2018,Bangalore,3,39,Male,No,1,1
3698,Bachelors,2018,Bangalore,3,32,Male,No,3,1
3699,Bachelors,2015,Bangalore,3,38,Male,No,5,0
3700,Bachelors,2015,Bangalore,3,35,Male,No,3,0
3701,Bachelors,2013,Bangalore,1,38,Male,No,4,0
3702,Bachelors,2012,New Delhi,3,32,Male,No,1,1
3703,Bachelors,2014,Pune,2,37,Female,No,5,1
3704,Bachelors,2015,Pune,3,35,Male,No,0,0
3705,Bachelors,2017,Pune,3,41,Female,No,4,1
3706,Masters,2015,Bangalore,3,36,Male,No,0,0
3707,Bachelors,2017,Bangalore,3,35,Male,No,2,0
3708,Masters,2017,New Delhi,2,36,Male,No,2,1
3709,Masters,2017,Bangalore,1,34,Male,No,1,0
3710,Bachelors,2015,Bangalore,3,36,Male,No,3,0
3711,Bachelors,2017,Pune,2,33,Male,No,3,0
3712,Masters,2018,New Delhi,3,38,Male,No,2,1
3713,PHD,2013,New Delhi,3,35,Female,Yes,3,1
3714,Bachelors,2015,New Delhi,2,37,Female,No,3,1
3715,Bachelors,2017,Bangalore,3,31,Male,No,0,0
3716,Bachelors,2017,Pune,2,40,Female,No,2,1
3717,Bachelors,2015,Pune,3,32,Female,No,3,1
3718,Bachelors,2015,Bangalore,3,35,Male,Yes,2,0
3719,Bachelors,2012,Bangalore,3,38,Male,Yes,0,0
3720,Bachelors,2015,Pune,2,36,Female,No,0,1
3721,Masters,2015,Pune,3,36,Male,No,3,0
3722,Masters,2014,New Delhi,3,32,Female,No,5,0
3723,Bachelors,2018,Pune,2,37,Female,No,0,1
3724,Bachelors,2018,Pune,3,35,Female,No,0,1
3725,Bachelors,2015,Pune,1,36,Female,No,4,1
3726,Bachelors,2015,New Delhi,2,34,Female,No,5,1
3727,Masters,2017,New Delhi,2,35,Female,No,0,0
3728,Masters,2017,New Delhi,2,38,Female,No,5,0
3729,Bachelors,2015,Pune,2,39,Female,No,5,1
3730,Bachelors,2012,Pune,2,32,Female,No,5,1
3731,Bachelors,2015,Bangalore,3,39,Male,No,2,0
3732,Bachelors,2015,Bangalore,3,39,Male,No,2,1
3733,Masters,2017,Pune,2,37,Male,No,2,0
3734,Bachelors,2015,Bangalore,3,32,Female,No,5,0
3735,Bachelors,2017,New Delhi,2,38,Male,No,0,0
3736,Bachelors,2012,Pune,2,36,Female,No,5,1
3737,Masters,2016,Bangalore,1,37,Male,No,2,1
3738,Bachelors,2017,Pune,3,32,Male,No,4,0
3739,Masters,2017,New Delhi,3,37,Male,No,2,0
3740,Bachelors,2016,New Delhi,3,33,Male,No,2,0
3741,Bachelors,2016,Bangalore,3,39,Male,No,4,0
3742,Bachelors,2012,Bangalore,3,35,Male,No,1,1
3743,Masters,2015,Pune,3,39,Male,No,5,0
3744,Bachelors,2015,Bangalore,3,34,Male,No,0,0
3745,Masters,2017,New Delhi,2,33,Male,No,4,0
3746,Bachelors,2012,Bangalore,3,33,Male,No,1,0
3747,Bachelors,2015,New Delhi,3,31,Male,No,0,0
3748,PHD,2016,Pune,3,31,Female,No,4,0
3749,Bachelors,2015,Bangalore,3,37,Female,No,4,0
3750,Bachelors,2012,Bangalore,3,33,Male,No,0,0
3751,Bachelors,2017,Pune,3,31,Male,No,0,0
3752,Bachelors,2017,Bangalore,3,41,Female,No,2,0
3753,Masters,2017,Pune,2,39,Male,No,2,0
3754,Masters,2013,New Delhi,3,32,Male,No,2,0
3755,Bachelors,2016,Pune,3,37,Male,No,3,0
3756,Bachelors,2014,Bangalore,3,37,Male,No,1,0
3757,Bachelors,2017,Pune,2,34,Female,No,3,1
3758,Bachelors,2017,New Delhi,2,31,Male,No,2,0
3759,Bachelors,2014,Pune,2,34,Female,Yes,1,1
3760,Bachelors,2012,Bangalore,3,38,Female,No,5,0
3761,Bachelors,2013,Bangalore,3,37,Female,No,1,0
3762,Bachelors,2015,Pune,1,34,Female,No,3,1
3763,Bachelors,2015,Bangalore,3,33,Male,No,2,0
3764,Bachelors,2016,Bangalore,3,37,Male,No,4,0
3765,Bachelors,2016,Bangalore,3,41,Male,No,4,0
3766,Bachelors,2012,Bangalore,1,38,Female,No,1,0
3767,Bachelors,2016,Pune,3,40,Male,No,5,0
3768,Bachelors,2017,New Delhi,3,33,Female,No,1,1
3769,Bachelors,2016,New Delhi,3,33,Male,No,1,0
3770,Masters,2013,New Delhi,3,37,Male,Yes,2,0
3771,Bachelors,2017,New Delhi,2,36,Female,No,2,0
3772,Bachelors,2012,Bangalore,3,36,Female,No,5,0
3773,Bachelors,2015,Bangalore,3,41,Male,No,1,0
3774,Masters,2014,New Delhi,3,40,Male,No,5,0
3775,Bachelors,2016,Bangalore,3,36,Female,No,0,0
3776,Masters,2017,Bangalore,2,41,Male,Yes,2,1
3777,Bachelors,2015,Pune,3,33,Male,No,5,0
3778,Masters,2017,New Delhi,2,37,Female,No,2,0
3779,Bachelors,2017,New Delhi,2,33,Male,No,0,0
3780,Bachelors,2014,Bangalore,3,40,Female,No,4,0
3781,Masters,2018,New Delhi,3,36,Male,No,2,1
3782,Bachelors,2018,Bangalore,3,40,Male,Yes,3,1
3783,Masters,2018,Bangalore,3,40,Male,No,2,1
3784,Bachelors,2014,Bangalore,3,34,Male,No,3,0
3785,Bachelors,2012,Pune,3,39,Male,No,5,0
3786,Bachelors,2017,Pune,2,33,Male,No,1,1
3787,Bachelors,2016,Bangalore,3,37,Male,No,2,0
3788,Bachelors,2012,New Delhi,3,40,Male,No,3,0
3789,Bachelors,2018,Bangalore,3,38,Male,No,1,1
3790,Bachelors,2016,Bangalore,3,40,Male,Yes,1,0
3791,Bachelors,2014,New Delhi,3,38,Female,No,0,0
3792,Bachelors,2016,Bangalore,3,34,Male,Yes,1,0
3793,Masters,2016,New Delhi,3,37,Female,No,3,1
3794,Bachelors,2015,Bangalore,3,40,Male,No,5,0
3795,Bachelors,2015,New Delhi,3,40,Female,No,1,0
3796,Masters,2016,Bangalore,3,37,Male,No,2,1
3797,Bachelors,2016,Pune,2,37,Female,No,3,1
3798,Bachelors,2013,Pune,3,32,Male,No,1,0
3799,Masters,2017,New Delhi,1,35,Male,No,5,0
3800,Bachelors,2016,Bangalore,1,38,Male,No,3,0
3801,Bachelors,2017,Pune,3,34,Female,No,1,0
3802,Bachelors,2014,Bangalore,3,32,Male,No,2,1
3803,Bachelors,2013,Bangalore,3,37,Male,No,5,0
3804,Bachelors,2017,New Delhi,2,37,Male,No,4,0
3805,Bachelors,2014,Bangalore,3,35,Male,No,2,0
3806,Bachelors,2016,Bangalore,3,40,Male,No,0,0
3807,Bachelors,2012,Bangalore,3,40,Male,Yes,2,0
3808,Bachelors,2015,Bangalore,3,39,Female,No,3,1
3809,Masters,2013,New Delhi,3,41,Female,No,2,0
3810,Bachelors,2015,Bangalore,3,34,Female,No,4,0
3811,Bachelors,2012,New Delhi,3,34,Female,No,4,0
3812,Bachelors,2013,Pune,2,36,Male,No,2,1
3813,Masters,2016,New Delhi,3,39,Female,No,1,0
3814,Bachelors,2014,New Delhi,3,41,Male,No,5,0
3815,Bachelors,2015,Bangalore,3,40,Male,No,0,0
3816,Bachelors,2017,Bangalore,3,34,Female,No,5,0
3817,Bachelors,2013,Bangalore,3,31,Male,No,2,0
3818,Bachelors,2012,Pune,3,40,Male,No,3,0
3819,Bachelors,2013,Pune,3,32,Male,No,5,0
3820,Bachelors,2018,Pune,3,38,Male,No,3,1
3821,Bachelors,2016,Bangalore,3,40,Male,No,3,0
3822,PHD,2013,Bangalore,3,41,Male,No,4,0
3823,Bachelors,2014,Bangalore,3,36,Female,No,0,0
3824,Bachelors,2015,Pune,2,33,Female,Yes,3,1
3825,Bachelors,2016,New Delhi,3,37,Male,No,3,0
3826,Bachelors,2015,Pune,3,38,Male,No,4,0
3827,Bachelors,2017,Bangalore,3,32,Male,No,4,0
3828,Bachelors,2017,Pune,3,33,Male,No,1,0
3829,Bachelors,2015,Bangalore,3,38,Male,No,5,0
3830,Bachelors,2015,Pune,3,40,Female,No,5,1
3831,Bachelors,2014,Bangalore,3,35,Male,Yes,0,0
3832,Masters,2016,New Delhi,3,37,Female,No,5,0
3833,Bachelors,2016,Bangalore,3,37,Male,Yes,2,0
3834,Bachelors,2015,Bangalore,3,36,Male,No,2,0
3835,Bachelors,2017,Bangalore,3,33,Female,No,4,1
3836,Bachelors,2014,Pune,2,36,Female,No,3,1
3837,Bachelors,2016,Pune,3,32,Male,No,3,0
3838,Bachelors,2017,Bangalore,3,35,Female,No,1,1
3839,Bachelors,2014,Pune,2,34,Female,No,2,1
3840,Masters,2017,Pune,2,40,Male,No,5,0
3841,Bachelors,2016,Bangalore,3,37,Female,No,4,0
3842,Bachelors,2015,Bangalore,1,36,Male,No,1,0
3843,Bachelors,2012,Pune,3,41,Female,No,1,0
3844,Bachelors,2016,Pune,3,36,Male,No,0,0
3845,Bachelors,2017,Bangalore,3,31,Female,No,2,0
3846,Bachelors,2017,Pune,3,31,Male,No,3,0
3847,Bachelors,2014,Pune,3,33,Male,No,2,0
3848,Bachelors,2017,Bangalore,3,35,Male,Yes,0,0
3849,PHD,2016,New Delhi,3,34,Male,No,1,0
3850,Bachelors,2014,Bangalore,3,39,Female,No,4,0
3851,Masters,2015,Bangalore,3,31,Male,No,1,1
3852,Bachelors,2015,Pune,3,32,Female,No,0,1
3853,Bachelors,2017,Bangalore,3,33,Male,No,0,1
3854,Bachelors,2014,Bangalore,3,34,Male,Yes,1,0
3855,Masters,2014,Pune,3,39,Male,No,2,0
3856,Bachelors,2017,New Delhi,2,41,Female,No,2,1
3857,Bachelors,2017,New Delhi,2,34,Male,No,2,0
3858,Bachelors,2013,Bangalore,3,36,Female,No,5,0
3859,Bachelors,2015,Pune,2,39,Female,No,5,1
3860,Bachelors,2012,Pune,3,37,Male,No,5,0
3861,Bachelors,2016,Bangalore,3,36,Male,No,4,0
3862,Bachelors,2014,New Delhi,3,38,Female,No,1,0
3863,Bachelors,2017,Bangalore,3,38,Female,No,3,0
3864,Masters,2016,New Delhi,3,37,Female,No,2,1
3865,Bachelors,2012,Bangalore,3,34,Male,No,2,0
3866,Bachelors,2015,Bangalore,3,31,Male,No,2,0
3867,Bachelors,2015,Pune,2,32,Female,No,2,1
3868,Masters,2018,New Delhi,3,35,Male,No,2,1
3869,Bachelors,2017,Bangalore,3,31,Male,Yes,2,0
3870,Bachelors,2015,Bangalore,1,32,Male,Yes,0,1
3871,Bachelors,2015,Bangalore,3,31,Female,No,5,0
3872,Bachelors,2018,Bangalore,3,37,Male,No,5,1
3873,PHD,2018,New Delhi,3,40,Male,No,3,1
3874,Bachelors,2015,Bangalore,1,41,Male,No,1,0
3875,Bachelors,2017,Pune,3,34,Male,No,5,0
3876,Bachelors,2014,Bangalore,3,36,Male,Yes,3,0
3877,Bachelors,2013,Pune,3,35,Male,No,1,0
3878,Masters,2017,New Delhi,3,38,Female,No,3,0
3879,Bachelors,2017,Bangalore,3,33,Male,No,1,0
3880,Bachelors,2014,Bangalore,3,38,Female,No,2,0
3881,Bachelors,2018,Bangalore,3,38,Male,No,1,1
3882,Bachelors,2017,Pune,2,40,Male,No,4,0
3883,Bachelors,2013,New Delhi,3,39,Male,No,5,0
3884,Bachelors,2014,New Delhi,3,33,Female,No,4,0
3885,Bachelors,2015,Pune,3,32,Female,No,3,1
3886,Bachelors,2013,Bangalore,3,39,Male,No,2,0
3887,Bachelors,2015,Bangalore,3,38,Female,No,4,0
3888,Bachelors,2013,Bangalore,3,38,Male,No,2,0
3889,Bachelors,2017,Bangalore,3,35,Male,No,0,0
3890,Bachelors,2017,Pune,3,31,Female,No,0,1
3891,Bachelors,2017,Bangalore,3,41,Male,No,5,0
3892,Bachelors,2013,New Delhi,3,38,Female,No,4,1
3893,Bachelors,2016,Bangalore,3,40,Male,Yes,1,0
3894,Bachelors,2018,Bangalore,3,36,Female,No,2,1
3895,PHD,2013,New Delhi,3,36,Male,No,3,1
3896,Bachelors,2014,Pune,3,41,Male,No,4,0
3897,Bachelors,2014,Bangalore,3,35,Male,Yes,1,0
3898,Bachelors,2017,Bangalore,3,38,Male,No,5,0
3899,Bachelors,2017,New Delhi,2,41,Female,No,0,0
3900,Bachelors,2012,Bangalore,1,34,Male,No,0,0
3901,Bachelors,2016,Bangalore,3,39,Female,No,3,1
3902,Bachelors,2014,Bangalore,3,37,Male,No,5,0
3903,Bachelors,2015,Pune,2,39,Female,Yes,0,1
3904,Bachelors,2013,Bangalore,3,31,Male,No,2,1
3905,Masters,2012,New Delhi,3,34,Female,No,3,0
3906,Bachelors,2015,Bangalore,3,39,Male,No,1,0
3907,Bachelors,2014,Pune,2,38,Female,No,3,1
3908,Bachelors,2012,Bangalore,3,34,Male,No,1,0
3909,Bachelors,2016,Bangalore,3,31,Female,No,2,0
3910,Bachelors,2016,Bangalore,3,39,Female,No,0,0
3911,Bachelors,2013,Bangalore,3,31,Female,No,1,0
3912,Bachelors,2012,Bangalore,3,36,Male,No,1,0
3913,Bachelors,2017,New Delhi,3,37,Male,No,0,0
3914,Bachelors,2015,Pune,1,38,Female,No,1,1
3915,PHD,2017,Pune,3,41,Male,No,2,0
3916,Bachelors,2018,Bangalore,3,32,Male,No,4,1
3917,Bachelors,2018,Pune,3,35,Male,No,0,1
3918,Bachelors,2017,Bangalore,3,35,Male,No,1,0
3919,Bachelors,2013,Bangalore,3,32,Male,No,1,0
3920,Bachelors,2015,Bangalore,3,31,Male,No,1,1
3921,Bachelors,2015,Bangalore,3,41,Male,No,4,0
3922,Bachelors,2012,Bangalore,3,33,Male,Yes,0,0
3923,Bachelors,2012,New Delhi,2,38,Female,No,1,1
3924,Masters,2012,Bangalore,3,39,Female,No,3,1
3925,Bachelors,2015,Bangalore,1,36,Female,No,2,0
3926,Masters,2017,Bangalore,2,31,Male,No,5,0
3927,Masters,2017,New Delhi,2,39,Female,No,2,1
3928,Masters,2017,New Delhi,3,41,Male,No,3,1
3929,PHD,2018,New Delhi,3,33,Female,No,0,1
3930,Bachelors,2015,Bangalore,3,38,Male,No,1,0
3931,Bachelors,2017,Pune,2,31,Male,No,0,0
3932,Bachelors,2014,Bangalore,3,34,Male,No,4,0
3933,Bachelors,2017,Bangalore,3,40,Male,No,2,0
3934,Bachelors,2012,Bangalore,3,36,Male,No,1,0
3935,Bachelors,2015,Bangalore,3,36,Female,No,2,0
3936,Bachelors,2017,New Delhi,2,41,Female,No,4,0
3937,Bachelors,2017,Bangalore,3,37,Male,No,3,0
3938,Bachelors,2017,New Delhi,3,33,Male,No,5,0
3939,Bachelors,2017,New Delhi,3,41,Female,No,4,0
3940,Bachelors,2017,Bangalore,3,37,Female,No,2,0
3941,Bachelors,2017,Pune,3,38,Male,Yes,5,0
3942,Bachelors,2015,Bangalore,3,34,Male,No,2,1
3943,Bachelors,2017,Pune,3,37,Female,No,0,0
3944,Bachelors,2014,Bangalore,3,34,Male,No,0,1
3945,Bachelors,2012,Pune,3,32,Male,No,1,0
3946,Masters,2012,New Delhi,3,35,Female,No,4,1
3947,Bachelors,2013,Pune,3,36,Male,No,3,0
3948,Bachelors,2015,Bangalore,3,34,Female,No,2,0
3949,Bachelors,2014,Bangalore,3,37,Female,No,3,0
3950,Bachelors,2016,Bangalore,3,40,Female,Yes,4,0
3951,Bachelors,2014,Pune,3,33,Male,No,4,0
3952,Bachelors,2016,Bangalore,3,39,Female,No,4,0
3953,Bachelors,2012,Bangalore,3,40,Male,No,4,0
3954,Bachelors,2013,Bangalore,1,34,Male,No,4,1
3955,Bachelors,2016,Pune,3,40,Male,No,5,0
3956,PHD,2013,Bangalore,3,32,Male,No,5,0
3957,Bachelors,2012,Bangalore,3,33,Male,No,1,0
3958,Bachelors,2017,New Delhi,1,31,Female,No,4,1
3959,Masters,2016,New Delhi,3,41,Female,No,4,0
3960,Bachelors,2016,Bangalore,3,34,Male,No,4,0
3961,Bachelors,2016,Bangalore,3,39,Male,No,7,0
3962,Bachelors,2014,Bangalore,3,35,Male,No,5,0
3963,Bachelors,2016,Pune,3,38,Female,No,7,0
3964,Bachelors,2016,Bangalore,3,33,Male,No,6,0
3965,Bachelors,2014,Pune,3,33,Male,No,6,0
3966,Bachelors,2012,Bangalore,3,35,Male,No,5,0
3967,PHD,2013,New Delhi,3,40,Male,No,5,0
3968,Bachelors,2012,Bangalore,3,40,Female,No,5,0
3969,Bachelors,2017,Bangalore,3,39,Male,No,5,0
3970,Bachelors,2017,Bangalore,3,33,Female,No,6,0
3971,Bachelors,2014,Bangalore,3,32,Female,No,5,0
3972,Masters,2014,Bangalore,3,40,Female,No,7,1
3973,Bachelors,2017,New Delhi,2,33,Male,No,6,0
3974,Masters,2016,New Delhi,1,31,Female,No,5,1
3975,Bachelors,2013,Bangalore,3,35,Female,No,5,0
3976,Bachelors,2014,Bangalore,3,39,Male,No,7,1
3977,Masters,2018,Bangalore,3,39,Female,No,6,1
3978,Masters,2017,Pune,2,38,Female,No,2,0
3979,Bachelors,2012,Bangalore,3,38,Male,No,7,1
3980,Masters,2017,New Delhi,2,40,Female,Yes,2,0
3981,Bachelors,2018,Bangalore,3,38,Male,No,6,1
3982,Bachelors,2013,Bangalore,3,34,Male,No,6,0
3983,Bachelors,2012,Bangalore,1,35,Male,No,7,0
3984,Masters,2013,New Delhi,1,41,Male,No,5,0
3985,PHD,2014,New Delhi,2,37,Female,No,5,0
3986,Bachelors,2015,Pune,3,34,Male,Yes,7,0
3987,Bachelors,2014,Bangalore,3,35,Male,Yes,5,0
3988,Bachelors,2013,Bangalore,1,38,Male,No,6,0
3989,Bachelors,2016,Bangalore,3,38,Female,No,7,0
3990,Bachelors,2015,Pune,2,41,Female,No,7,0
3991,Bachelors,2018,Bangalore,3,34,Male,No,5,1
3992,Bachelors,2017,Pune,2,22,Male,No,0,0
3993,Bachelors,2018,Bangalore,2,26,Female,No,4,1
3994,Bachelors,2012,Bangalore,3,22,Male,No,0,0
3995,Bachelors,2017,New Delhi,3,25,Female,No,3,0
3996,Bachelors,2016,Bangalore,3,29,Male,No,0,0
3997,Bachelors,2017,New Delhi,3,36,Female,No,0,0
3998,Bachelors,2014,Bangalore,3,37,Female,No,1,0
3999,Bachelors,2013,New Delhi,2,34,Female,No,4,1
4000,Bachelors,2012,Pune,3,34,Female,No,2,1
4001,Bachelors,2012,Bangalore,3,25,Female,No,3,1
4002,Bachelors,2012,Bangalore,3,31,Male,No,0,0
4003,Bachelors,2015,New Delhi,3,36,Female,No,2,0
4004,Bachelors,2016,Bangalore,3,31,Male,Yes,5,0
4005,Bachelors,2015,Bangalore,3,34,Male,No,4,0
4006,Masters,2014,New Delhi,3,28,Male,Yes,2,1
4007,Bachelors,2014,Bangalore,3,28,Male,No,2,0
4008,Bachelors,2015,Bangalore,3,31,Male,No,1,0
4009,Bachelors,2017,Bangalore,3,35,Male,No,5,0
4010,Bachelors,2012,Bangalore,1,28,Female,Yes,1,0
4011,Bachelors,2018,Bangalore,3,32,Female,No,2,1
4012,Bachelors,2013,Bangalore,3,23,Male,Yes,1,1
4013,Masters,2018,Pune,3,27,Male,No,5,1
4014,Bachelors,2017,Pune,3,25,Male,No,3,0
4015,Masters,2017,New Delhi,2,31,Female,No,2,0
4016,PHD,2018,New Delhi,3,34,Male,No,0,1
4017,Bachelors,2016,Bangalore,3,36,Female,No,2,0
4018,PHD,2017,New Delhi,3,40,Male,No,3,0
4019,Masters,2012,New Delhi,3,34,Female,No,2,0
4020,Bachelors,2018,Bangalore,3,37,Male,No,2,1
4021,Bachelors,2012,Bangalore,3,38,Male,No,3,0
4022,Bachelors,2017,New Delhi,2,22,Female,No,0,0
4023,Bachelors,2016,Pune,2,36,Female,No,0,1
4024,Bachelors,2013,New Delhi,2,35,Female,No,1,1
4025,Bachelors,2012,New Delhi,3,22,Female,No,0,0
4026,Bachelors,2016,Bangalore,3,22,Male,No,0,0
4027,Bachelors,2012,Bangalore,3,29,Male,No,4,0
4028,Bachelors,2017,Bangalore,3,34,Male,No,5,0
4029,Bachelors,2017,Bangalore,2,23,Male,No,1,0
4030,Bachelors,2014,Pune,2,32,Male,No,3,1
4031,Bachelors,2012,Pune,2,26,Female,No,4,1
4032,Masters,2017,Bangalore,3,38,Male,No,2,0
4033,Bachelors,2014,Pune,3,37,Male,No,4,0
4034,Bachelors,2017,New Delhi,2,25,Female,No,3,0
4035,Bachelors,2018,Pune,2,36,Female,No,5,1
4036,Bachelors,2016,Bangalore,3,26,Female,No,4,0
4037,Bachelors,2018,Pune,2,39,Female,No,4,1
4038,Bachelors,2016,Bangalore,3,24,Male,No,2,1
4039,Masters,2018,Pune,3,39,Male,No,2,1
4040,Masters,2018,New Delhi,3,39,Female,No,2,1
4041,Bachelors,2017,New Delhi,2,27,Female,No,5,0
4042,Bachelors,2013,Bangalore,3,36,Male,No,5,1
4043,Bachelors,2012,Bangalore,3,24,Male,No,2,0
4044,Bachelors,2017,Bangalore,3,28,Female,No,3,0
4045,Bachelors,2016,Bangalore,3,24,Male,No,2,0
4046,Bachelors,2014,Bangalore,3,27,Male,No,5,0
4047,Bachelors,2017,New Delhi,3,23,Male,No,1,0
4048,Bachelors,2013,Bangalore,3,30,Female,No,5,0
4049,Bachelors,2014,Bangalore,3,22,Male,No,0,0
4050,Bachelors,2014,Pune,3,27,Male,No,5,0
4051,Masters,2017,New Delhi,3,32,Male,No,2,0
4052,Masters,2014,Pune,1,33,Female,No,1,0
4053,Masters,2017,New Delhi,3,26,Male,No,4,1
4054,Bachelors,2013,Pune,3,25,Female,Yes,3,1
4055,Masters,2017,New Delhi,2,23,Male,No,1,1
4056,Bachelors,2012,Pune,3,24,Male,No,2,0
4057,Bachelors,2014,Bangalore,3,33,Male,No,5,0
4058,Masters,2018,Bangalore,3,30,Male,Yes,2,1
4059,Masters,2017,New Delhi,2,27,Female,No,5,0
4060,Bachelors,2012,Pune,2,31,Female,No,5,1
4061,Masters,2018,New Delhi,3,23,Female,No,1,1
4062,Bachelors,2015,Bangalore,3,30,Male,No,2,0
4063,Bachelors,2015,Pune,2,32,Female,No,2,1
4064,Bachelors,2013,New Delhi,3,26,Female,Yes,4,0
4065,Masters,2017,New Delhi,2,35,Male,No,2,0
4066,Bachelors,2016,Bangalore,1,30,Male,No,4,1
4067,Bachelors,2012,Bangalore,3,37,Male,No,4,1
4068,Bachelors,2017,Bangalore,1,34,Male,Yes,0,0
4069,Bachelors,2012,Bangalore,3,38,Female,No,0,0
